Date,spy,spy_lag1,sp500,nasdaq,dji,cac40,daxi,aord,hsi,nikkei,Price
2015/7/7,-0.540009,1.190003,8.139892,-39.779786,74.089844,-100.77002,-219.729492,100.700195,-980.458985,-71.740235,206.960007
2015/7/8,0.619995,-0.540009,-27.929932,22.169922,-228.628907,55.350098,84.820313,-107.5,-975.800781,-859.710937,206.419998
2015/7/9,0.25,0.619995,3.01001,5.090332,30.738282,216.839844,375.599609,2.299805,1132.419922,407.150391,207.039993
2015/7/10,1.700012,0.25,27.290039,56.029786,226.15039,101.090332,318.459961,19.300293,141.660156,99.990234,207.289993
2015/7/13,0.729996,1.700012,19.689942,39.850097,187.339844,10.219726,-32.629883,-17.700196,474.480469,425.410156,208.990005
2015/7/14,1.009995,0.729996,9.290039,33.989746,78.771484,32.550293,51.799805,101.5,35.388672,123.519531,209.720001
2015/7/15,1.139999,1.009995,1.540039,27.070313,24.779297,43.989746,116.140625,57.100098,-243.369141,110.13086,210.729996
2015/7/16,0.419998,1.139999,16.25,57.929687,39.419922,67.080078,122.989258,30.799805,270.560547,57.65039,211.869995
2015/7/17,0.460007,0.419998,0.050049,27.070313,-31.669922,-4.819824,-68,2.700195,293.669922,0,212.289993
2015/7/20,-0.320007,0.460007,0.699951,-3.979981,10.759766,19.689942,80.530273,16.5,-111.429688,0,212.75
2015/7/21,-1.5,-0.320007,-9.340088,-73.17041,-178.320313,-83.180176,-248.80957,19.5,-27.091796,-105.509766,212.429993
2015/7/22,0.600006,-1.5,-4.050049,34.300293,-64.570312,52.180176,100.229492,-85,-93.238282,35.769532,210.929993
2015/7/23,-1.229996,0.600006,-11.919922,-13.419922,-122.728516,-47.600098,-143.589844,-22.200195,-28.601562,-89.939454,211.529999
2015/7/24,-3.360001,-1.229996,-24.050049,-110.990234,-169.271484,-44.359863,-180.060547,-24.699707,-373.169922,-229.580078,210.300003
2015/7/27,0.849991,-3.360001,-7.439941,7.520019,-111.96875,-72.430176,-157.859375,22.5,-636.878906,-185.480468,206.940002
2015/7/28,1.690003,0.849991,23.949951,34.419922,181.589844,47.549805,119.389649,-8.100098,360.539062,237.11914,207.789993
2015/7/29,0.680008,1.690003,12.080078,2.439942,111.839843,43.230468,56.160156,38.600098,191.980469,24.919922,209.479996
2015/7/30,1.259994,0.680008,4.820069,47.880371,12.628907,14.229981,-34.150391,43.5,-171.490234,55.941406,210.160004
2015/7/31,-0.959991,1.259994,-7.110108,-13.840332,-59.128907,13.32959,24.19043,28.600097,-117.789063,33.660157,211.419998
2015/8/3,-0.76001,-0.959991,-6.810058,-23.379883,-99.810546,37.830078,112.730469,-17.40039,-168.730469,-78.03125,210.460007
2015/8/4,0.75,-0.76001,-2.409912,21.810059,-41.689454,20.680176,94.979492,17.600097,101.890625,27.970703,209.699997
2015/8/5,-0.160004,0.75,5.47998,13.859863,-12.630859,51.239746,102.379883,-22.399902,61.439453,278.61914,210.449997
2015/8/6,-2.129989,-0.160004,-18.139893,-102.659668,-127.669922,1.320312,-44.219727,-59.399902,-200.179687,-167.199218,210.289993
2015/8/7,1.119995,-2.129989,-1.630127,37.75,-39.759765,-8.030273,-15.740234,-127.800293,106.099609,16.740234,208.160004
2015/8/10,-0.309998,1.119995,21.679932,-12.560059,218.410156,4.370117,2.370117,44.100097,261.119141,302.289062,209.279999
2015/8/11,-1.86,-0.309998,-21.559814,-74.640136,-210.660156,-132.719727,-396.280273,-43.299804,-425.669922,-287.919921,208.970001
2015/8/12,1.619995,-1.86,5.089843,56.419921,18.710937,-45.480468,-53.549805,-89.600098,-333.628906,-240.140625,207.110001
2015/8/13,-0.300003,1.619995,-3.040039,-25.020019,8.478516,-18.949707,-87.669922,5.5,119.539062,125.820312,208.729996
2015/8/14,0.280014,-0.300003,6.550049,6.419922,62.541015,9.699707,34.25,-29,-109.419922,81.800781,208.429993
2015/8/17,1.549988,0.280014,12.290039,49.830078,64.640625,-23.969727,-128.040039,8.600098,11.259766,40.429688,208.710007
2015/8/18,-1.169999,1.549988,-6.300049,-43.140137,-28.560547,-33.490234,-96.860352,-59.200196,-401.839844,-173.09961,210.259995
2015/8/19,-2.580001,-1.169999,-19.079834,-65.539551,-163.419921,-71.84961,-226.569336,70.399903,-581.15039,-273.230468,209.089996
2015/8/20,-4.779999,-2.580001,-42.530151,-172.450195,-354.63086,-163.180175,-364.580078,-84.299805,-630.619141,-482.919922,206.509995
2015/8/21,-14.239991,-4.779999,-68.929932,-449.430176,-530.939453,-238.79004,-422.980468,-76.899902,-737.279297,-636.289063,201.729996
2015/8/24,7.939988,-14.239991,-67.070068,335.660157,-577.480469,-7.390136,10.870117,-204.399903,-486.441406,-903.390625,187.490005
2015/8/25,-3.349991,7.939988,-25.329956,-53.760254,-206.009765,41.140136,140.259765,129.59961,314.720703,-277.371093,195.429993
2015/8/26,4.940002,-3.349991,70.02002,127.540039,609.25,113.04004,314.480469,35.100097,324.369141,786.18164,192.080002
2015/8/27,1.479996,4.940002,43.290039,31.060058,363.910156,51.70996,64.589844,63.700196,665.78125,228.259766,197.020004
2015/8/28,-0.389999,1.479996,0.669921,6.570313,-17.400391,-27.540039,-134.939453,32.100097,-631.38086,98.25,198.5
2015/8/31,-4.990006,-0.389999,-16.640014,-125.070313,-103.990234,-50.109863,-127.240235,-52.600097,-100.240234,-243.259766,198.110001
2015/9/1,1.5,-4.990006,-53.569946,30.810059,-469.679688,-28.330078,-13.430664,-105,-591.359375,-901.910156,193.119995
2015/9/2,1.64,1.5,34.270019,58.680176,305.990235,43.75,101.050782,2.299804,0,497.71875,194.619995
2015/9/3,-3.409989,1.64,-3.030029,-92.75,7.419922,6.160156,54.80957,-63.100097,0,-47.398438,196.259995
2015/9/4,3.089996,-3.409989,-20.459961,99.370117,-261.830078,-26.25,-17.570313,-5.299805,-522.09961,-370.220703,192.850006
2015/9/8,3.380005,3.089996,44.149902,86.549805,395.109375,125.75,290.69043,82.5,995.859375,-183.779297,195.940002
2015/9/9,-4.760009,3.380005,-29.859985,-106.310059,-252.46875,-91.689941,-273.270508,103.399902,35.169922,660.509766,199.320007
2015/9/10,0.820007,-4.760009,9.859985,20.770019,77.830078,2.869629,27.38086,-119.899902,42.271484,-262.929687,194.559998
2015/9/11,1.569992,0.820007,11.610108,61.25,120.458984,-63.879883,-130.5,-20.700195,-31.25,185.298828,195.380005
2015/9/14,-0.339996,1.569992,-7.960083,-12.660156,-68.279297,-24.75,41.859375,24.200195,-151.351562,-258.289063,196.949997
2015/9/15,2.210006,-0.339996,22.920044,41.110352,216.929688,80.200195,133.629882,-73.899902,203.810547,155.429688,196.610001
2015/9/16,1.199997,2.210006,17.309936,23.679687,138.570312,50.009766,-19.069335,77,441.339844,123.839843,198.820007
2015/9/17,-4.309997,1.199997,-5.669922,-55.399902,-63.339844,-37.069824,-91.740235,47.600097,-365.429688,-86.509765,200.020004
2015/9/18,0.729995,-4.309997,-28.820068,23.270019,-268.640625,-96.820313,-340.450195,23.09961,-192.820312,0,195.710007
2015/9/21,-2.559997,0.729995,0.550049,-89.689941,71.34961,56.640137,137.280273,-97.899903,179.910156,0,196.440002
2015/9/22,0.229996,-2.559997,-18.150025,2.399902,-144.639649,-155.129883,-396.310547,34.399903,-264.869141,0,193.880005
2015/9/23,-1.960007,0.229996,-8.429931,-46.799804,-75.699218,6.910156,21.810547,-98.299805,-224.570312,0,194.110001
2015/9/24,2.490005,-1.960007,1.119995,64.520019,-52.040039,-11.580078,-5.379883,69.799805,-234.509766,-185.109375,192.149994
2015/9/25,-2.86,2.490005,-6.75,-117.350097,108.189453,29.120117,39.149415,-25.59961,0,192.81836,194.639999
2015/9/28,-3.509995,-2.86,-47.28003,-114.02002,-311.5,-155.050293,-287.639649,55.299805,0,-451.738282,191.779999
2015/9/29,2.099991,-3.509995,5.239991,23.339844,55.320312,136.569825,328.570313,-173.899902,216.708985,-165.541015,188.270004
2015/9/30,1.710007,2.099991,32.510009,50.080078,221.540039,84.270019,82.429687,100.5,0,286.130859,190.369995
2015/10/1,-2.309998,1.710007,2.119996,-58.330078,-20.370117,-45.529785,-150.450195,85.5,0,84.419922,192.080002
2015/10/2,6.690003,-2.309998,32.559936,176,243.849609,70.569824,85.060547,-54.899903,758.03125,356.609375,189.770004
2015/10/5,1.849991,6.690003,32.300049,25.5,271.919922,67.360352,112.769531,95.399903,238.128906,381.410156,196.460007
2015/10/6,0.589996,1.849991,-4.290039,7.419922,31.400391,70.419922,164.139648,14.399902,-284.36914,-134.210937,198.309998
2015/10/7,0.050003,0.589996,11.670044,0.010254,98.75,-23.609864,-25.779297,29.399902,703.958984,142.419922,198.899994
2015/10/8,2.430008,0.050003,19.71997,42.219726,150.519531,66.039551,158,13,27.25,-29.109375,198.949997
2015/10/9,0.039993,2.430008,1.920044,22.510254,27.59961,-18.05957,27.709961,67.800293,-1.609375,0,201.380005
2015/10/12,-0.770004,0.039993,-0.650024,-30.549805,31.261718,-37.710449,-21.820312,-41.800293,63.269531,0,201.419998
2015/10/13,-0.470001,-0.770004,-11.339966,-7.890136,-34.470703,-59.089844,-158.179688,-32.799804,-278.779296,-228.490235,200.649994
2015/10/14,-0.099991,-0.470001,-7.190063,-1.919922,-134.220703,43.350098,51.149414,-4.200196,268.599609,-301.75,200.179993
2015/10/15,2.75,-0.099991,27.900024,72.929687,196.890625,50.790039,129.169922,35.200196,466.169922,495.919922,200.080002
2015/10/16,-0.330002,2.75,7.359985,1.180176,67.679688,-5.040039,-44.199218,38.100097,-47.980469,-18.050781,202.830002
2015/10/19,0.350006,-0.330002,1.400025,26.479981,19.041015,10.669921,90.189453,0.899903,-94.009766,-37.240234,202.5
2015/10/20,0.759995,0.350006,0.339966,3.95996,-2.541015,-16.819824,10.620117,-33,0,-77.898438,202.850006
2015/10/21,-0.630005,0.759995,-11.589966,-28.020019,-45.048829,-16.220215,27.589844,14.899902,0,276.048828,203.610001
2015/10/22,4.270004,-0.630005,36.309936,148.419922,344.228516,165.169922,397.320312,13.100098,424.800781,318.960938,202.979996
2015/10/23,0.050003,4.270004,16.890137,6.419922,124.460938,68.010254,180.84961,88.5,203.259766,273.480468,207.25
2015/10/26,-1.100006,0.050003,-6.330078,-11.809571,-40.679688,-23.240234,-29.809571,-1.800293,-370.521484,-74.970703,207.300003
2015/10/27,0.800003,-1.100006,-2.27002,21.389649,-22.201172,-27.239746,-33.209961,-1.699707,17.580078,-134.220703,206.199997
2015/10/28,1.350006,0.800003,21.870118,30.660156,184.810547,35.029785,139.030274,-10.200196,-16.169922,219.220703,207
2015/10/29,0.709992,1.350006,1.649902,8.719727,-14.900391,2.149902,-24.670899,-64.199707,-268.669922,-121.849609,208.350006
2015/10/30,-0.739991,0.709992,-9.23999,-14.119629,-83.980468,-46.169922,-92.539062,-21.600097,-283.580078,-97.201172,209.059998
2015/11/2,1.649994,-0.739991,21.869873,48.669922,147.121093,71.160157,195.36914,-67.300293,100.871094,0,208.320007
2015/11/3,1.380005,1.649994,7.970215,41.310058,109.839844,31.169921,11.709961,69.90039,134.289062,0,209.970001
2015/11/4,-0.920013,1.380005,-8.920166,-11.470215,-58.330078,16.75,-109.55957,3.59961,307.660156,88.11914,211.350006
2015/11/5,-0.689988,-0.920013,-3.079834,-20.109863,-16.029297,-3.060058,25.480469,-55,-130.90039,164.900391,210.429993
2015/11/6,-0.430007,-0.689988,-2.040039,4.899902,45.558594,13.959961,120.259765,29.90039,-160.689453,217.169922,209.740005
2015/11/9,-1.800003,-0.430007,-19.370118,-60.390136,-176.648438,-41.469727,-146.280273,-89.40039,-247.810547,45.541015,209.309998
2015/11/10,1.37001,-1.800003,6.219971,29.580078,45.369141,-18.270019,-3.280273,-22.59961,-111.548828,144.958985,207.509995
2015/11/11,-2.380005,1.37001,-11.119873,-55.029785,-77.570312,22.159668,52.060546,23.399903,83.449218,42.640625,208.880005
2015/11/12,-2.149994,-2.380005,-27.650024,-62.240235,-252.679688,-105.569825,-131.169921,1.100097,16.490235,-149.390625,206.5
2015/11/13,-2.029999,-2.149994,-22.560059,-64.719726,-209.310547,-78.770019,-155.430665,-70.40039,-535.810547,-231.298828,204.350006
2015/11/16,3.669998,-2.029999,31.589966,75.569824,257.050781,93.370117,201.780274,-47.299805,356.900391,377.708984,202.320007
2015/11/17,0.049988,3.669998,-1.679932,12.890137,-1.5,50.830078,90.820312,109.799805,16.589843,130.189453,205.990005
2015/11/18,2.550003,0.049988,31.709961,74.069824,254.339844,42.779785,160.139649,119,92.111328,79.380859,206.039993
2015/11/19,0.860001,2.550003,-0.879883,18.290039,-7.080078,-14.560058,61.929687,0,86.56836,-51.041015,208.589996
2015/11/20,-0.069992,0.860001,6.589844,9.760254,90.859375,-27.659668,-17.889648,12.200195,249.601562,0,209.449997
2015/11/23,-1.51001,-0.069992,-4.98999,-36.060059,-52.708984,-37.870117,-41.139649,21,-166.960937,0,209.380005
2015/11/24,1.630005,-1.51001,4.880127,36.209961,49.910156,-33.589844,-106.379882,-49.5,-59.560547,-19.15039,207.869995
2015/11/25,-0.070007,1.630005,-0.479981,15.060059,-14.771484,88.789551,319.509765,-17.299805,21.890625,137.210937,209.5
2015/11/27,0.320007,-0.070007,2.129883,17.649902,-3.199219,-1.859864,-9.600586,-8.300293,-580.609375,-136.669922,209.429993
2015/11/30,-0.309998,0.320007,-8.020019,-9.939941,-83.119141,43.229981,154.160157,-33.199707,223,-58.300781,209.75
2015/12/1,1.179993,-0.309998,18.780029,29.179687,163.419922,-35.139649,-120.959961,94.399903,273.539062,158.419922,209.440002
2015/12/2,-1.789993,1.179993,-21,-15.659668,-141.570312,-29.600097,-127.719727,-7.899903,-144.310546,-62.869141,210.619995
2015/12/3,-3.220001,-1.789993,-29.469971,-92.22998,-258.890625,-179.950196,-403.629883,-28,-184.929688,-278.111328,208.830002
2015/12/4,3.619995,-3.220001,39.179932,88.529785,362.810546,30.569825,62.259766,-75.200195,194.210938,93.871094,205.610001
2015/12/7,-2.739991,3.619995,-17.030029,-88.939941,-141.5,4.160156,40.259766,4.399902,-277.769532,-20.521484,209.229996
2015/12/8,-0.300003,-2.739991,-12.219971,26.689941,-145.810546,-54.52002,-152.979493,-47.899902,-284.78125,-298.369141,206.490005
2015/12/9,-0.770004,-0.300003,-13.239868,-50.910156,-65.009766,-78.359863,-172.180664,-28.100098,-59.539062,-321.480469,206.190002
2015/12/10,-2.069992,-0.770004,-0.660034,-46.529785,81.580078,-0.359863,25.340821,-42.399902,4.939453,-49.269531,205.419998
2015/12/11,-1.279999,-2.069992,-33.900025,-47.160157,-297.640625,-44.810059,-166.150391,-8.899902,-655.890625,-133.660156,203.350006
2015/12/14,2.62999,-1.279999,12.180054,58.600098,97.669922,-49.899902,-166.910156,-96.700196,152.259766,-18.050781,202.070007
2015/12/15,1.669998,2.62999,20.949951,42.270019,156.070312,99,236.259765,-18,342.191406,-0.839844,204.699997
2015/12/16,2.029999,1.669998,27.26001,53.689942,225.689454,107.929687,209.240235,114.800293,283.359375,496.371094,206.369995
2015/12/17,-5.62999,2.029999,-32.949951,-104.589844,-261.5,-99.839843,-45.319336,71.899903,-184.529297,-44.109375,208.399994
2015/12/18,-1.36,-5.62999,-30.540039,-25.050293,-340.09961,-12.359864,-32.780274,5.899902,-15.390625,-474.960938,202.770004
2015/12/21,1.309997,-1.36,12.880004,31.150391,98.611328,-20.65039,-9.009765,1.299805,205.730469,82.359375,201.410004
2015/12/22,1.970001,1.309997,19.049927,36.869629,174.080078,17.700195,25.36914,9.90039,22.5,0,202.720001
2015/12/23,1.029999,1.970001,21.320069,20.640136,165.628907,56.609863,0,25.799805,338.419922,0,204.690002
2015/12/24,-0.86,1.029999,-5.75,-13.899902,-57.59961,-3.830078,0,0,-56.089844,-232.5,205.720001
2015/12/28,1.649994,-0.86,2.770019,34.229981,11.708985,-18.239746,-3.410156,0,-228.460938,4.480469,204.860001
2015/12/29,0.600006,1.649994,16.800049,34.660156,164.570312,41.52002,110.209961,59.5,171.320313,227.439453,206.509995
2015/12/30,-1.979996,0.600006,-16.75,-54.140137,-121.279297,0,0,50.799804,-202.339844,0,207.110001
2015/12/31,-4.64,-1.979996,-22.390137,-149.390137,-185.179687,0,0,-21.799804,-109.630859,0,205.130005
2016/1/4,0.909989,-4.64,-24.419922,20.189942,-257.980469,-8.509766,-112.540039,-21.800293,-463.929688,-419.820312,200.490005
2016/1/5,-3.059998,0.909989,-2.070068,-104.080078,7.330078,-45.419922,-84.589843,-83.59961,-176.058594,11.810547,201.399994
2016/1/6,-3.009994,-3.059998,-26.390015,-77.359864,-266.470703,-182.020019,-144.509766,-61.200195,-370.03125,-270.800782,198.339996
2016/1/7,-0.14,-3.009994,-39.349975,-14.379882,-369.189453,58.080078,-133.700195,-109.200195,-280.71875,-577.539062,195.330002
2016/1/8,-2.180007,-0.14,-19.849976,-48.580079,-160.459961,-70.970215,-196.429688,-19.399903,-494.460937,0,195.190002
2016/1/11,0.810012,-2.180007,1.709961,8.100098,60.399414,-15.719727,18.780274,-58.699707,32.609375,0,193.009995
2016/1/12,0.62999,0.810012,12.51001,24.479981,107.521484,109.269532,279.529296,-8.5,-1.169922,-21.810547,193.820007
2016/1/13,-4.899994,0.62999,-48.659912,-160.649903,-367.621093,-85.399903,-275.5,59.399903,-449.939453,-64.189453,194.449997
2016/1/14,-2.779999,-4.899994,25,-81,195.320312,-35.919922,-58.489257,-58.700196,202.541016,137.53125,189.550003
2016/1/15,3.190003,-2.779999,-28.02002,83.679688,-344.879883,-37.669921,-55.720704,-72.399902,-497.890625,-620.171875,186.770004
2016/1/19,-4.930008,3.190003,-12.47998,-142.82959,-20,-96.339844,-292.509765,44.600098,48.65039,127.990234,189.960007
2016/1/20,1.180008,-4.930008,-14.720093,75.47998,-220.580078,-41.729981,-29.439453,-58.200196,-253.089844,-563.419922,185.029999
2016/1/21,3.569992,1.180008,15.940063,76.689942,152.229492,163.559571,361.859375,38.600098,-78.341796,-130.139648,186.210007
2016/1/22,0.139999,3.569992,28.880005,17.199707,165.360352,71.890136,27.890625,34.100098,340.621093,809.09082,189.779999
2016/1/25,-1.5,0.139999,-27.48999,-37.549805,-193.299805,-126.299804,-190.88086,0,-272.570312,-312.679688,189.919998
2016/1/26,1.160004,-1.5,23.729981,11.830078,275.580078,110.939941,181.860352,0,143.019531,116.058594,188.419998
2016/1/27,0.380005,1.160004,-17.300049,-15.060058,-208.459961,12.759766,44.860351,-56.300293,-118.089844,110.650391,189.580002
2016/1/28,0.059997,0.380005,8.780029,-21.720215,129.979493,24.300293,-53.700195,27.300293,44.650391,95.220703,189.960007
2016/1/29,2.509995,0.059997,42.939941,75.5,363.371093,31.290039,51.150391,28.5,632.541016,544.539062,190.020004
2016/2/1,-0.569992,2.509995,-1.679931,1.100097,-33.419921,-49.220215,-102.550781,37.699707,-296.091797,16.919922,192.529999
2016/2/2,-0.550003,-0.569992,-28.190064,-44.870117,-234.010743,-86.509766,-179.649415,-50.299805,-563.988282,-219.109375,191.960007
2016/2/3,-0.699997,-0.550003,4.600098,-51.339844,143.469727,-6.240234,-18.860351,-113.200195,279.478516,-426.300781,191.410004
2016/2/4,0.279998,-0.699997,1.399902,-1,88.279297,-40.100098,-147.379883,98.5,97,-280.580078,190.710007
2016/2/5,-5.220001,0.279998,-39.819946,-203.45996,-270.439453,-18.619629,-45.419922,-3.699707,0,-169.619141,190.990005
2016/2/8,-2.410003,-5.220001,-24.790039,-63.149903,-142.09961,-145.130127,-349.160156,-3.5,0,45.878907,185.770004
2016/2/9,3.050003,-2.410003,8.640015,93.409668,30.200196,-45.23999,-42.729492,-139.5,0,-538.928711,183.360001
2016/2/10,-4.070008,3.050003,-10.099976,-99.469726,-137.790039,-36.75,-50.090821,-56.100098,0,0,186.410004
2016/2/11,2.620011,-4.070008,-13.599976,88.47998,-206.200196,-41.170166,-33.489257,44.399902,-208.128907,0,182.339996
2016/2/12,3.809997,2.620011,38.039917,90.660156,320.769531,208.139893,388.349609,22.5,734.939453,423.200196,184.960007
2016/2/16,2.39,3.809997,27.360108,73.709961,205.590821,-37.949707,-68.469727,68.200196,184.439454,185.879882,188.770004
2016/2/17,2.039993,2.39,28.769897,76.439942,265.779297,135.719726,253.729493,-23,211.03125,102.730469,191.160004
2016/2/18,-2.029999,2.039993,-10.829956,-83.430176,-72.798828,-22.849609,-7.5,108.5,-170.78125,-87.679687,193.199997
2016/2/19,2.699997,-2.029999,7.699951,83.640137,6.169921,28.399902,60.860351,-38.800293,135.810546,-199.010743,191.169998
2016/2/22,0.130005,2.699997,17.940064,1.739746,193.259766,11.600098,21.75,48.300293,132.699219,378.990235,193.869995
2016/2/23,-3.369995,0.130005,-24.819946,-96.119629,-191.550781,-39.740235,-106.639648,-17.5,-224.599609,-379.25,194
2016/2/24,3.099991,-3.369995,14.309936,100.799804,85.541015,-12.680175,-119.460938,-95.800293,-66.84961,132.339844,190.630005
2016/2/25,2.840011,3.099991,23.079956,60.410157,208.31836,78.070312,177.5,1.40039,-35.541015,328.049804,193.729996
2016/2/26,-1.460006,2.840011,-7.819946,-29.840332,-78.548828,-22.030273,-29.589843,0.399903,186.220703,1.790039,196.570007
2016/2/29,-0.100006,-1.460006,-10.040039,10.709961,-88.480469,68.090332,57.730468,2.799804,-106.179688,-300.30957,195.110001
2016/3/1,2.73001,-0.100006,39.51001,87.790039,305.5,85.020019,298.179688,41.700196,528.179688,378.480469,195.009995
2016/3/2,1.049988,2.73001,9,14.580078,45,1.949707,26.219726,93.899902,293.839844,304.298828,197.740005
2016/3/3,1.220002,1.049988,8.410034,17.379883,48.830078,6.919922,-6.199218,58.700195,-29.910157,231.580078,198.789993
2016/3/4,-0.669999,1.220002,2.099975,-24.879883,46.289063,-1.449707,-36.780274,8.899903,253.990235,97.28125,200.009995
2016/3/7,-0.019989,-0.669999,0.77002,-14.659668,59.380859,-31.209961,-75.610351,53.600097,-173.990235,-135.160156,199.339996
2016/3/8,0.039994,-0.019989,-15.440064,-9.800293,-81.5,0.790039,11.690429,-35.200195,-233.359375,-263.890625,199.320007
2016/3/9,0.600006,0.039994,9.53003,24.780273,36.880859,26.609864,-2.520508,46.200195,156.679688,185.410156,199.360001
2016/3/10,1.299988,0.600006,3.73999,21.179688,8.939453,-2.319825,-25.589843,-4.800293,-154.75,-200.820312,199.960007
2016/3/11,0.900009,1.299988,24.560059,21.010254,192.5,71.569825,276.160156,13.899903,470.919922,545.339843,201.259995
2016/3/14,-0.800003,0.900009,-4,-2.25,9.660157,-27.550293,-6.75,17.600097,-73.439453,64.371094,202.160004
2016/3/15,0.240005,-0.800003,-1.03003,-13.260254,32.189453,12.440429,29.580078,-73.799804,41.75,-238.53125,201.360001
2016/3/16,1.639999,0.240005,12.660034,34.740234,72.041015,14.979981,80.650391,7.100097,240.160156,126.240234,201.600006
2016/3/17,0.929993,1.639999,14.26001,32.009766,160.109375,-49.640137,-146.020508,50.699707,19.128906,-223.849609,203.240005
2016/3/18,-0.099991,0.929993,6.719971,2.680176,108.208985,-26.200195,-12.410156,12.899903,139.060547,0,204.169998
2016/3/21,-0.310012,-0.099991,0.759888,-3.709961,13.011719,-28.969727,-56.979493,-18.59961,26.820313,0,204.070007
2016/3/22,0.350006,-0.310012,-0.089844,30.270019,-13.900391,45.719727,210.660157,10.09961,-135.669922,128.958984,203.759995
2016/3/23,-2.110001,0.350006,-16.070069,-70.510254,-103.480469,-52.479981,-72.340821,-32.899903,-178.710938,-86.878906,204.110001
2016/3/24,1.610001,-2.110001,5.410035,41.890137,40.75,0,0,0,0,149.878906,202
2016/3/28,-0.850006,1.610001,-2.140015,-28.700195,-13.5,0,0,0,0,-143.990234,203.610001
2016/3/29,3.540008,-0.850006,22.52002,118.910156,139.779297,33.330078,50.799805,-75.399903,159.11914,92.75,202.759995
2016/3/30,-0.389999,3.540008,5.5,-5.890137,63.691406,29.479981,45.760742,5.399903,266.021485,-80.888672,206.300003
2016/3/31,-1.559998,-0.389999,-7.149903,-27.020019,-54.310547,-85.560059,-164.180664,70.199707,-25.28125,-277.580078,205.910004
2016/4/1,2.479996,-1.559998,16.569824,68.660156,137.650391,-20.089844,-43.490235,-78,0,-631.800781,204.350006
2016/4/4,-2.160004,2.479996,-10.689941,-55.310059,-81.361328,-28.049804,-141.959961,-3.699707,0,-43.529297,206.830002
2016/4/5,-0.479996,-2.160004,-16.939941,-6.319824,-112.580078,-20.840332,-65.349609,-69.700196,-211.859375,-316.530274,204.669998
2016/4/6,0.949997,-0.479996,17.449951,43.989746,81.830078,26.410156,66.089844,24.200196,197.820313,11.559571,204.190002
2016/4/7,0.199997,0.949997,-17.469971,-9.57959,-131.888672,-29.609863,-72.149414,14.899902,-236.220704,-142.219727,205.139999
2016/4/8,-0.089996,0.199997,4.689941,-10.600097,31.089844,35.020019,19.159179,-21.5,194.240235,164.530274,205.339996
2016/4/11,-1.029999,-0.089996,-6.510009,-34.570313,-15.140625,23.379883,121.19043,-4.799805,184.880859,-42.330079,205.25
2016/4/12,2.779999,-1.029999,22.199951,65.970215,170.320312,89.529785,184.379883,40.5,298.619141,423.469727,204.220001
2016/4/13,1.070007,2.779999,16.969971,42.830078,170.589844,80.19043,141.15039,73.5,717.269531,487.120117,207
2016/4/14,-0.060012,1.070007,0.210205,-8.790039,13.699219,14.939941,21.609375,60.399903,-81.958984,90.560547,208.070007
2016/4/15,-0.229996,-0.060012,-4.27002,-19.470215,-35.75,-76.910156,-130.189453,36.5,-244.970703,-199.140625,208.009995
2016/4/18,1.960006,-0.229996,17.219971,48.939942,121.90039,96.350098,236.479493,-19.200196,308.451171,61.410156,207.779999
2016/4/19,0.209992,1.960006,5.469971,-26.309571,47.390625,24.75,142.45996,49.800293,14.689454,471.169922,209.740005
2016/4/20,0.169998,0.209992,0.570068,7.129883,33.34961,61.339843,144.350586,26.5,-46.419922,133.439453,209.949997
2016/4/21,-1.569992,0.169998,-10.600098,-50.879883,-107.789063,-28.870117,-79.770507,55.199707,41.75,33.201172,210.119995
2016/4/22,-0.290008,-1.569992,-2.119873,-6.760254,5.888672,-16.899902,1.940429,0,-39.589844,393.089844,208.550003
2016/4/25,0.779998,-0.290008,0.469971,12.330079,-3.558594,-4.919922,-19.390625,0,-28.541016,-255,208.259995
2016/4/26,-0.569992,0.779998,2.48999,-48.430176,8.759766,-22.009766,-76.669922,-15.600097,-7.689453,11.119141,209.039993
2016/4/27,-0.009994,-0.569992,-1.400146,2.220215,27.740234,-14.740234,-60.989257,-32.700196,116.63086,69.310546,208.470001
2016/4/28,-1.740006,-0.009994,-19.109864,-51.810059,-210.791015,-19.819824,13.359375,38.5,-273.761719,0,208.460007
2016/4/29,0.199997,-1.740006,-4.650146,-19.240234,-29.310547,-44.67041,-144.299805,26.600098,0,0,206.720001
2016/5/2,-0.399994,0.199997,10.01001,-5.669922,86.970703,-20.759766,-38.620117,-4,0,0,206.919998
2016/5/3,-1.529999,-0.399994,-16.879883,-45.600098,-135.730469,-69.799805,-127.299805,103,-505.269531,0,206.520004
2016/5/4,0.569993,-1.529999,-7.350098,7.140137,-70.539062,-43.840332,-75.549805,-79.399902,-192.640625,0,204.990005
2016/5/5,-1.5,0.569993,-5.179931,-46.52002,-14.179688,-30.949707,-44.310547,8.899902,-6.410156,0,205.559998
2016/5/6,1.510009,-1.5,9.780029,40.450196,93.548828,32.279785,123.800782,14.100098,-77.548828,13.900391,204.059998
2016/5/9,1.149994,1.510009,5.079834,32.560058,-17.189453,15.359864,128.339843,29.199707,-317.470703,80.929687,205.570007
2016/5/10,1.190003,1.149994,20.660156,30.389649,192.369141,-2.909668,-2.129882,16.100097,385.330078,429.220703,206.720001
2016/5/11,-0.620011,1.190003,-16.120117,-21.109864,-207.910156,-39.399903,-155.5,30.899903,-247.259766,-277.03125,207.910004
